Taille_cm,Poids_kg
167.65592199683678,109.47827083635745
162.16234334413605,114.57269381408508
163.0945894768374,112.84074146811753
160.83808084518756,111.39917019608828
161.68177791769554,119.80202989502345
169.32821709950645,118.94333107256972
162.8424001088925,110.62911539048424
176.8205206571262,117.44685470774789
184.87246155335927,120.67967512948324
164.19946758629956,118.2634585217361
172.39404500535377,116.03658210514351
174.99685110302934,109.78281548409245
174.72002270919273,118.38241182546501
170.75955267916086,109.15666869998275
177.42682418359723,130.76322389139327
174.82248952680658,113.84178071782681
157.62337577672702,110.1211952727385
178.69156064389273,121.70221596325742
178.8729083726674,119.04951796430419
162.36713895821418,111.61506052386542
170.37937835447602,118.7798566903186
176.8332899281107,127.20606026163122
167.9068618042064,119.39563322097936
180.7297804776601,128.72097060781476
193.6387249461936,121.90433068531962
162.14013967365017,114.54987601941939
156.18955396846226,111.06152954609942
173.03818595604875,119.62264013860562
177.21562505126144,126.62819112624551
167.69133626155232,114.35715556873828
184.53260663321035,121.01215615217421
156.61394200276752,113.1461778883387
176.9291862303161,110.72712016581302
163.94139179241105,112.58936606097409
187.19377906207296,123.56621213150558
189.9251535316812,120.86452600772192
162.33343412216652,118.33534041175783
164.5044286409142,108.71579130169496
178.595878869798,119.68878024959012
166.12869350210485,116.22369820256203
169.54588782067762,123.06290732668552
170.2538842054241,116.56146571803657
150.80326843802345,112.54223876775161
169.86162253905763,119.94070712896158
163.10272225935827,114.01351279755694
165.06877177600228,108.83338025783375
184.43632003468815,115.82343971108791
157.43493105720745,111.37824598283929
178.13205186747976,117.44593897085282
167.2103706966819,119.84097227191332
167.20239831504165,118.97036183226163
177.90371896051712,119.13361856004745
173.40051294568892,112.24166620585366
175.7061299721953,121.62143623552426
179.68184660532862,115.76708374172212
166.68691616816676,111.21679266102072
163.8776326549225,108.84785600363935
159.14849473442203,110.92431752079015
161.74589470021044,118.63661428544751
199.49094425308726,129.74572056277162
182.44679580736786,119.88496465117707
156.48925633791978,102.79209070183768
156.7754204325643,113.30956211830313
174.81866061718492,114.76637424809009
175.47264797377966,119.55027968399133
175.48883835317363,117.19888417934493
167.45044206446303,119.54358502700556
168.745457399971,115.1492738698442
173.27879524159357,117.68082608610185
170.8589300629333,119.31525426559728
147.80699627252466,117.04784923395202
167.70200369424805,119.9081363142044
161.48593565739685,112.22564051408554
171.75211418908512,117.30444133816475
199.8525900260341,127.30936821009317
173.67481665474304,113.4036889770359
166.864703138276,112.32536247689261
179.2180150197725,116.78736194033792
174.82687887209212,121.93893741142088
174.20094490451842,113.03445091768836
176.0685059321567,125.89688047637075
190.56543564829542,129.5146779598271
158.69111564674085,111.51351068787173
174.73632076811455,118.63293740297689
160.7361887001846,109.54487836701031
175.55512646342248,120.35022896527894
160.81313488513905,117.80637301435551
165.82633186394915,111.10606702749806
167.04910085762094,107.50513494133577
179.7581671934471,124.40726651133492
179.18454443942414,122.25487486895987
157.54282623553615,105.29327779878537
170.5493411099985,113.08024664492874
162.90420145250826,109.011369283378
157.41495089324667,107.21406655678976
167.8298294957563,113.9050095028844
166.9151721154418,113.77909093054508
194.26716486345524,124.16625591321255
174.32959825360697,114.65750011662351
156.22382499245762,109.15679952700903
164.35225995829057,114.79697465552856
180.213832954294,119.51474214760808
190.88442772869925,131.69132759462119
154.1401668776204,111.90351366703312
151.20075614860954,100.08611098258082
188.70965175371782,127.53798211624229
173.89614177370905,121.28098371109698
161.31707268123634,110.4190078659354
175.34629086122436,111.42984295103518
143.64252260983122,104.67946897147974
170.0337550659716,116.476646522276
173.27821172843085,112.36696409512791
179.2427013953783,113.40311954662056
159.86104047707462,111.49970048241637
170.8568716140336,115.72020626606101
160.74575373940414,110.2492623561199
172.55383755674316,117.23217322680162
161.04653677636975,106.95705968026479
165.9189916083978,112.48944315944844
160.0418460520977,114.6854558765157
176.51136241823656,117.68026268645
178.58451116656664,112.00316766599224
167.65379430042586,113.08074604657378
170.38237994960028,111.32127865978583
155.51408585366457,111.31702011645771
167.00323351993214,116.74564210087159
169.49795382958254,107.98020609788199
196.20793091029975,132.08863376254584
158.88032974225837,105.93521687762347
184.64177238752438,130.88470902679774
179.9685877346581,120.74198315809305
172.80636404490136,111.5308963275098
187.58620484195134,118.7038618254147
173.72105472606862,119.91495108566761
173.8915919566793,116.2947169310138
169.46879346982453,115.77768751333033
182.23568882418627,130.069961134369
180.96469233810885,117.9378912310036
163.7432271250379,113.98426649474558
156.80752805401232,117.66261006117081
167.97019362604343,116.93915450905155
161.99961435602353,104.86681278342056
169.36475425384646,118.7410844728916
182.3743813468414,116.2534573171614
165.4269834491321,121.47618019577428
169.57176618688425,112.19295675910803
170.58022734808395,131.6086498453661
178.48430882205284,127.65481891156216
147.53110666015394,102.40593514892937
163.93299705234702,113.86991769856421
172.1128369227947,121.21899802342494
182.00078956426862,125.81865767505441
165.08097552493794,116.49812028610306
151.23447293958125,114.31630800764212
176.19711445966135,118.67385677367577
163.6463761117437,111.8072809074045
158.1033334090964,109.41218009447033
163.75654610286776,117.98231190615112
168.1547464234415,117.49554109206191
163.95255335461786,115.23506733802932
147.94433942900932,110.55112398934011
178.97066196887133,110.28153584672282
182.74875041278722,123.78728180513001
176.51521991339507,120.52469340539636
158.62314329575185,119.72445488959185
167.98508466052482,107.95034818591783
169.93478684770542,124.25658724335123
175.9879438956191,119.57162039765193
176.6834048871808,121.95247985253158
162.65826201221503,121.57581184354365
170.8199555641356,119.67278634388889
174.5728040461524,120.55960326808139
184.55822322146767,124.26265637867205
177.04506539824723,117.25288875423938
177.89056687375518,119.90830947063787
170.8382662792936,113.29965599506838
184.10459145203504,122.62423165628836
174.09762795959497,106.66427909654226
161.3891208982643,114.77030224205669
184.03369970125192,122.20647859664524
176.97903272539028,117.9595460430918
165.56955978871517,115.60509232462255
165.20507032600756,107.17446203187619
172.96575545140763,127.48093993623985
174.63184795267586,118.07049427126614
171.97292265631205,116.65859303047948
173.11308673442886,113.07390797982838
186.9995737457638,124.26954009784002
180.71543152234887,128.25674363642338
171.90635591265024,122.53744120785278
179.41310580767484,125.00808636915646
159.6747609647246,114.58563719246243
173.9792704994681,116.49795908694759
188.09306349733112,117.39106273861549
167.81954104607627,114.51359961140115
161.52366071380916,111.50628999854574
163.47911111406938,118.80957219968742
159.1036696265761,113.14360354425835
162.15238091872297,121.03012905294308
166.29491901409972,120.82015625653574
155.94432980821358,107.89247036617563
170.15618333949604,107.59463651967388
179.02277173786646,127.48812345174731
160.92243819853078,119.21202330549258
185.19283923641768,116.50571970187684
175.10792088527595,126.34476449751169
180.30580585624057,123.04819848827084
163.42165446147862,114.34317199829366
178.54525227066617,128.41927979303642
159.08066099604687,118.30972331437417
178.9024750083651,123.76276851374031
171.7183933979353,119.6393623581308
175.53251219984784,122.07160194258333
158.24405394375148,109.20953710527554
161.04930157723396,112.19667846109367
175.97228218253386,114.67594120916753
160.516519957758,110.56723510229651
174.63206292099122,116.75125892110138
156.32862193539754,107.17135302282057
178.4817421266667,121.00051647024233
157.67476685231492,109.33374083003883
175.52299937679524,121.49652332131772
176.25630933646002,111.20373613493818
163.03228181570424,112.7977528465304
175.82026567084728,119.77687775276875
172.60442263333556,116.11884398581661
164.61158143807262,113.21324814808652
159.91445315923792,104.03527386800778
150.3737430832742,109.45056991082085
173.49650047299693,121.31145512568398
154.35197228637944,111.92607399988958
170.95344199441308,122.1226841946968
167.3655178391775,116.32213105654239
176.79142775438194,121.94954839272657
166.97954500510136,115.92124894457989
166.70552213652908,118.45523855940056
177.31870704288295,111.90726998863671
173.35058029084118,113.53985629098848
173.16155957182778,125.85720009248796
174.69267589808527,106.30952504365736
154.64427876792894,108.8890357964413
177.56788679986983,125.76692385798177
176.12468794013603,118.78980624535238
159.83316871423503,109.89987056415227
167.55919526325798,116.0487462525426
169.6069271237237,114.55751630566343
168.65503215598267,116.0490119339769
173.33859966568534,114.58546466695776
184.31366781831184,128.48452261801896
180.8176672767283,128.48427487985603
156.87780806568594,109.92806201900056
176.22069990306048,112.366867852921
183.2893331953541,119.86098408634237
173.86808520689203,117.3206950425866
180.90980425185967,123.93710629785289
190.12270445700764,120.51515088980005
180.23709546106983,117.26088136427067
172.49308595641727,120.1752693696818
180.45088474084753,125.89744229357919
171.4488783309689,114.0440250230826
170.23903043284955,109.94147842502733
166.48585764286267,131.33922694572763
185.63413358832108,127.45188130018806
161.81571334057998,111.48205219442583
185.32367724678116,127.74081113870571
174.99864123740372,118.12710540825957
156.00693825198059,114.5389066588922
173.67649292991422,118.95138780734251
148.99973492348377,107.50624020640556
176.25508016831037,118.74687673458573
178.8523148298899,113.24663500613501
164.07644044347947,123.52487269653147
171.23547695955583,112.3482950304614
189.54157433750285,118.4935905703233
164.94253295738062,113.15984041703945
159.410924129434,106.92755679069276
184.81663402462598,122.90892135828034
189.62587190530795,128.77046160019742
170.03695671847848,121.49314502596143
180.11463035408357,125.12523726744601
183.41475915530881,121.00848134596056
162.57515767461615,113.40678009188521
165.14694164632132,116.35551899533206
182.30874513154734,113.24999818948594
186.8501427870851,126.9354877547876
175.62880860174354,111.74646743286544
161.20185646497947,122.74256840377322
189.8706111169944,123.41919957943901
164.69029102188034,113.18625507387321
166.6486221882855,111.1433444885392
173.4233783448962,114.89067009592485
185.54160420714774,134.86418973893268
178.53975976552223,125.0447403376015
174.1486550036191,110.6208825258894
174.63288530118106,126.10586288895763
170.43514668643465,122.66202738460275
175.58139514518507,117.60556550389184
144.70439922305698,106.65046436052482
167.03392540930201,115.09054603708054
172.4132193491678,127.44884822936017
158.48985916380494,107.33898567875177
173.8632331781156,118.96850797903065
167.95528779013878,113.43915285059843
187.5547569831549,117.23443861933045
185.73019725214857,134.5367800387418
165.34194430881837,108.49604204345621
168.49162288433305,116.92187623538877
169.26052434391607,107.46373292286056
165.48340523840378,112.47217966106624
171.95024984028126,119.48745653529386
162.4171793111241,108.96406079249402
158.69384665062475,114.3462402464594
176.22711223900268,117.9569950481108
176.2952958422181,125.13329569099122
161.9568424034001,119.68938364823116
178.953554307626,117.59537563478165
163.68422270834668,114.0415645157208
172.53165238037982,118.55651470353209
178.20344012612455,123.28829453392954
169.66387435296286,116.42065344005462
174.54740912141133,119.49738890134932
164.8357035611243,112.95903422853033
168.03533416571904,116.19209970943366
167.9414056911966,122.06333352871413
162.53421653459762,116.3708136466282
168.23225836884217,119.21079446319582
154.51381701136253,113.14656927579102
165.08846252857896,113.52076424845535
167.1512450663033,116.81219549773414
167.4382024750462,109.92132272209207
167.58502554129223,121.75729977516629
169.3823580013987,102.30725893891332
174.79441518086065,118.22174486971018
178.74517074132524,126.13980671934773
163.50234773151732,106.75671681103609
157.96799144610856,113.08449573883311
159.57955587756896,108.4069679120109
165.12797078805073,112.46357052867849
166.4807868218349,119.6460588730229
162.3000393380254,114.02530233153718
157.03883335750106,100.49569567145366
165.4387917252581,109.56532857770816
171.8142662011397,122.19309846495666
175.95029465835566,121.42234618722505
164.4257694689168,122.73227412363399
165.87002177856567,123.05474777042105
160.7330169115269,110.61863195945314
169.68560829625224,128.87471275866096
161.51571365809184,112.80446949540088
175.731278132412,114.26573248754028
152.14133508065888,105.2954014567436
166.40370327547538,103.59804094751682
173.01107339191742,125.89007806760925
171.83834516322506,125.3010652686706
196.93033663980498,123.54111429384564
173.49800024567907,116.93467866864604
159.9594540315799,112.45979203477384
169.04535752910928,111.26864562738861
152.23753666533548,99.73138134304516
169.1940025070324,115.08551310928001
161.66943942999242,111.14585059620036
179.15390275560162,118.67720003507685
164.50459725404465,115.14064907732491
168.83234084204753,123.12215167155135
163.64442158595597,112.12452611522157
187.3885135185333,125.1770460769468
166.7875723388209,118.68876017119408
188.325570434792,127.51722132822015
178.14151762118266,117.091565307293
174.82066727335385,119.1511858885794
173.6873314731752,120.8969982637741
173.9379729821625,112.63033115441924
150.7232742065439,114.1431684469273
167.21116605849244,122.40296925239215
178.4515797118432,116.68930959310698
169.51102816525895,117.24831276610738
155.94810153196426,113.38803697273907
169.4759554942253,113.53610919075763
187.04105516255493,126.57654405159019
182.46891715534719,122.92729085136708
169.37995990633968,108.88139106965885
179.51449277058086,123.07732832665417
166.33492979631947,109.35000632698859
152.9612841317328,113.52859211759001
160.75534011870445,108.98384767774756
185.62888768508196,122.72657228998115
167.26006918170697,122.12842569900101
167.56616020624983,117.88668032545665
167.0016180372512,109.75335851889032
189.04136589573008,119.99403179908312
186.25958915362062,120.82030117601066
192.18780233448135,128.45773146729994
168.40954789599948,117.57579562786361
172.95624488747094,113.61479867604758
154.8335745057921,103.83906109953465
184.76934426118274,124.5541219429614
158.32220448732065,110.33569169034348
172.1677556376263,128.26156947417053
159.02697472367157,111.7451569084676
164.11133173261305,122.92136341817725
161.627375689503,106.88040106975465
163.92124739324183,105.89849662915029
164.6087729685102,108.47352217320193
164.51731205074924,119.9784393301045
178.33333911780306,129.03051055147904
158.9513720693748,107.61722016145549
172.20541427013868,115.18960627276462
182.1795915230556,116.13591163431252
164.86803635486604,105.13241712409777
162.82081109252397,116.86142348051894
167.69475374819748,116.57774070149969
181.7972520836071,121.86120335099258
171.94107630953357,110.37320165347322
164.687857053924,122.30931908340911
174.8387665118804,116.16066124009882
158.97707850163576,114.20781744981846
176.81359510442948,112.29331077076965
174.0860730770177,117.38610693655777
166.92191528861116,116.57173416106794
161.6141420155277,114.361739997254
161.13319077716542,113.28317856590756
175.3481733634591,121.37929047380047
182.28980502489063,116.37780998103598
163.62692252971206,114.61897816556872
174.58386703551486,119.13152858338309
149.1297298139793,108.266741837266
164.153822693428,114.23094629863851
169.68941067129097,109.99417093251395
160.90316583018165,105.81742586303687
160.63493625210404,101.21438038402405
163.32220443531114,117.5826645451165
172.92192728326373,121.95315482614467
168.12670981593627,119.87477087328193
147.61768766675027,107.96190926234488
148.79299847364933,96.29125322455164
163.93134822142824,108.63555424071637
174.57686586053552,119.41166672520654
142.52495157274765,104.81381822169543
165.0026982384837,113.13747314155756
164.7375214348258,115.97647066021284
183.88337778208447,122.80577854036424
166.14978188287137,115.37125417504893
173.82988984740928,115.0281237671741
171.41257140087464,122.04571206100155
148.694335201928,104.75859279746568
177.68207216631737,113.30368705973969
172.1539650545629,113.61428921045966
175.08268639674588,117.04487792172574
209.26237706436325,139.1380836208077
149.1588706050141,106.91015178008239
187.24696649761108,123.33039382909674
167.12552480599643,108.96316903888525
172.8732890440301,121.72039301896142
169.54487754698758,113.03543412602748
165.75763666601955,114.09079720500212
164.3016707176124,121.3366672073349
173.2950873557301,120.52660596532506
154.8282630332832,101.53144812640157
177.50579167521767,111.0300550720856
165.83805595114745,114.30557292742013
158.69930660959642,105.35098489994436
165.49987142004187,117.71767587718384
182.57149216862572,122.36848680070648
164.64664912983778,114.91791595354631
173.5845361820962,114.57932537373154
162.69043724284526,121.9176150357139
177.5792184992362,134.1236169647086
176.85507738790204,118.19186120577235
188.48608833296413,126.58393599190887
168.24436054500785,116.1970489605751
176.68654804757907,118.21051230420524
170.98067539538945,112.78095158926128
182.95871781863013,116.90658308098118
162.8116761239127,107.58726792813309
177.45005312877282,121.8787240356935
168.0530270388332,113.02548977645677
169.35811822891503,103.31968895230911
170.91752484448372,119.1371772830093
172.52240396426677,117.44377537159926
168.8377095687804,122.71033431295692
172.14713183170525,119.33182130972241
185.78118057562185,116.20816327747833
179.8544968561522,109.7861403816186
178.69154592496898,116.81383374454636
165.4446047397613,111.32453502942433
161.10759171771676,117.21421227797339
179.55300558237752,120.75449785062202
178.76046792529795,126.11065305687663
184.72670675750982,116.50285276236625
163.96019374030772,118.6084091050407
167.70451344639653,119.07197681803305
153.60515837474566,99.03115071147957
166.07528893939127,121.34696922902992
179.96570510579448,121.45185975643929
165.33504620771802,116.36099331281564
176.40479795200824,115.05767851626159
168.0949689400219,122.0189710876197
173.2405702822156,112.02899498080268
158.52308610184332,115.49584883769921
170.85209449633902,120.98647990289591
140.08864029099277,98.16905099008564
168.13103841838014,125.57583528538395
153.69526756284858,110.32051280436947
182.05994516546815,125.19643837581579
177.7740735276451,112.36272911076152
174.6667098196608,129.1886694338902
185.2100622715938,117.22174332109176
160.51083479175162,117.35430782011788
187.47363197915558,119.38927580096154
179.32191564260384,117.59991802493332
167.63444712781055,119.37927142694198
181.35620147182945,126.74805423069904
158.93706487588366,105.16525794857714
161.75485838472326,118.24204711841044
163.914102767603,118.98624872108732
164.71022291935984,109.42983326948746
159.43442357239746,119.73872857553441
182.23083067095325,114.71958566068876
167.4114559963017,112.2112922844477
173.5250496835688,120.48128547806591
164.2964863358632,109.66558742762541
151.79396699451482,109.62638057592838
172.70057358391423,118.92063850677788
150.87745024580224,106.9594812609974
169.3136595391453,120.35314948556818
156.3168496116719,109.20077836196415
189.8727599923081,126.60044734060767
179.1136272217472,126.33349163722576
171.0575379127148,120.92932311085086
182.63706677654667,126.11676650351706
161.53684022534264,106.9456800903203
175.43479378670094,121.56962008152203
171.99810433718713,113.00665299688669
172.6402008133367,111.28101546711139
182.7235350010677,121.86705901905562
177.324921027798,115.27473852925117
172.88723662825024,121.75234507691249
153.45112563771704,113.1256838354493
160.39953704720537,102.6666604890852
168.77291066404277,111.8062971009348
170.93372374276652,109.62124232465494
158.69796275326075,109.10093685600289
194.11676675578423,129.62842338944705
185.16394055253573,122.11233275774914
176.02118320392483,116.2607362384305
170.72036861283746,123.32504850984256
167.87791030098848,104.02077377246337
160.48081539977764,118.40072639749106
170.77480518518863,114.12722086755745
172.5775254014275,117.26934138007843
157.58239424518376,108.27526072173215
173.34176417244896,125.71823440529762
168.4474095117525,109.64644179626234
150.9219244212261,107.97354783816142
161.396149892205,115.26546071079223
165.86394466578355,106.58376126017676
188.87687657340192,120.39510360580009
175.56553124533758,118.26359639291076
156.64518430900108,106.05700776562861
174.86036289417638,114.60920444628363
154.52696011061636,107.78781873439519
180.82691053887072,124.62001640072269
165.2887534818212,112.66635018242883
169.0636381126083,121.47076812303845
183.2579664754219,117.4772960006431
157.1283643141575,104.44815263900361
156.02881814887007,119.8446951955972
164.16400673653996,110.58401239311543
180.38378851019317,114.61814479422614
154.8065392452316,100.95267295149506
141.6784440188943,109.13081707754714
165.48841141591,112.76326256385921
175.5174079991092,117.71428492426715
182.0026174973883,121.10516931589154
165.36838637914602,119.48048829396461
165.88573392883998,113.75093109809839
181.53900734255748,133.412822198314
151.30258300304578,108.75496522164175
166.11479224816992,120.06058034646807
171.90423889925057,121.3831067941848
174.49218721285035,118.33924764449247
164.90193306809118,111.27101495053871
170.3444101170584,118.31480419550905
145.1167264658701,107.85302056567791
163.41751587666153,110.67495190386505
174.53508712554466,119.37248353624838
160.1770596574532,118.26070173715193
170.58984221589597,127.11516769250159
174.46872500802698,122.78277285535924
166.57450799142234,124.27232702804147
171.7046377099657,114.12021591345228
160.3726743471539,115.67711471651573
167.93388720303955,122.26284678427416
176.10216169589222,114.76430609829151
171.56972960968434,114.77842776413291
164.13468730436065,122.55013309613855
172.24216404290792,112.63347954037387
177.14609790636618,113.01009389458623
149.50058721422522,114.9151721145989
181.59074064955897,127.69964941720373
166.63745261318928,117.14745489585403
174.25489933240232,118.18615092635191
181.97246923645227,119.69498862837861
156.28326302769534,111.73721273150817
162.90558997572452,121.20655027608379
167.11451304124296,116.3943614992697
162.16246478875573,123.8079054911749
187.3493657583681,119.8175046630645
161.43227906173206,112.54612180613809
164.44453220513134,112.13474615398952
172.04389031602977,111.99404292640173
157.9785047392391,110.32490846760932
166.04319288243735,116.806083305399
173.17453261250176,120.54969057538595
166.67139595617488,125.85438907500148
169.06613141100053,118.40209648356803
164.7066788755163,119.86868951238041
154.85529690819232,110.01535484018143
173.2159321133924,126.33744745328956
187.5493307164724,136.38944525035294
170.18401630783438,119.23823299340522
172.2526411724755,112.55039345035607
176.92722755116858,116.87322728414003
157.30669503453302,112.19768428156567
187.02514658129604,126.44380613783646
172.02328796422802,120.90260525582447
186.3185689908911,126.1443444520512
162.6696700447601,113.23627610142174
188.18061922557825,121.50028644549957
177.75155494034783,121.99389102947768
175.5304008585236,128.2636171737389
172.34024454353147,122.65275307172793
167.51471381925552,118.05514096684598
182.00531658473872,127.05022708224618
171.40359869848047,115.27629926981194
150.3293029641285,105.10686060344122
158.82813538293,107.73373540048858
168.14154247807252,115.03726100128546
173.09998983165556,115.7849659406996
169.43411511100103,122.28672550321116
182.18970789793664,119.60875146566055
150.48898135961375,103.70643303070162
171.4358793650516,126.85903160842638
151.82020774612846,106.06221733035109
177.5971229548417,120.68634761593052
169.05541285557996,118.33154990872804
174.1960997202412,112.70477927950446
161.36117039410234,118.7899455248614
182.7946493165775,125.44318739451602
180.4172466405885,128.97968104766875
175.83544303011888,115.729839677463
168.7048275313656,116.41280135149533
175.7985728529513,119.30613655879907
162.9310743201265,114.63842591580703
178.55555659020712,113.07692672270741
186.4948089432392,124.47684591791875
180.70610559979187,114.18542796278763
162.7039753019259,115.00845924185127
173.61417317273103,107.48313230513637
157.06858456241352,101.42292888163315
175.72390311175675,123.16849998249053
174.5060341286254,115.79352308190752
151.30183660467836,103.14653610394407
158.38216156087637,117.62620080777211
167.16861103256232,116.86400605129512
166.99140252859175,119.50658211553521
157.90523064581194,110.22614342901123
173.88978729352183,131.64854775158483
172.51473608940512,114.60906193743334
168.05730868021482,124.34826665289611
162.44208499841636,112.79210804878781
180.48707126416565,112.94663009431082
186.55407113088296,126.36357573763787
165.16438516153463,115.89778612996639
163.8783308284518,108.48863980160716
174.91207665411997,114.09933810868041
166.41970620253014,114.76537957571361
168.60602799336766,117.62145167325536
177.39653151724673,107.47512276836403
150.90643912492706,113.17350486883619
183.1830232485267,119.95987059276213
170.72680524329343,110.16832493749116
165.8850685543782,119.35361360672984
169.1076584577855,115.9803564089112
169.62429355020518,122.4117609815036
152.68798696555075,110.89935544939661
184.94938227453235,123.21964950879934
170.4132563227062,115.922315620317
174.43002130447374,120.90707338979387
179.51549770574042,118.71431767353653
159.788375424397,107.64190599724616
174.7347189903523,121.68016915893176
167.32358909101205,114.57317588373327
178.46770775216493,120.47830672881925
148.72772579648506,112.37437578919132
169.00905699758732,115.48469261023558
163.9717934421604,113.86247667668114
174.32262950634154,115.44693572059904
174.70044187368202,120.76889851306618
162.92374105177973,115.06482303670131
162.87826135823957,117.7990932701606
168.8933463144267,113.10636165645764
161.0335777268479,110.17602512913064
178.41983695452126,124.24961362526192
166.30792799552555,116.09963261480081
140.93011780678358,98.88746238208914
166.25177943378193,121.34607108387438
159.61456179156028,103.33429996420088
153.68724184539053,113.0806825967445
157.62573361777427,104.60551994800744
171.0940847183297,126.421280705676
183.2864082824823,114.75588509258893
173.1318447386498,123.67058339175615
163.9349661178426,113.36256295297295
174.55904195170703,116.71855602907445
165.4090968978101,115.36107688635335
163.05399630836854,116.5338000345549
158.45637331767017,106.78336548129722
152.48171193248282,104.5378317437744
166.10076293440554,117.99336764604692
171.58053489920133,108.6745259363926
169.0337632998511,113.14404801897258
165.84033072052642,129.8315835950341
160.5425393930322,107.4040779039181
176.0824619168497,124.97612182138113
156.82868080053416,107.64315251667131
177.76027913843475,122.53735133628136
159.97782981073274,115.26180186781082
162.47564762646965,118.75882510782608
155.33214809384322,108.89819750816558
164.98597853114364,124.18811353278892
179.75312458477978,117.94222324022499
175.15628088443955,119.9914284659956
179.78422112028036,122.1292841652142
175.22142545933937,113.23980085695564
158.9633017146963,110.10412449671774
166.69210775672443,115.81901598671803
162.19800870882537,110.82849870332433
183.3057490403904,134.69220689545836
158.0321135357369,106.92133272308395
178.9369768938911,126.41876194295314
178.9295387010877,124.8005914812334
188.29620201716088,124.66398023520104
165.90313407370502,110.33036506390603
177.12322159580162,115.86417311615187
192.81651836538842,124.17759676834224
163.82358323066305,104.79190604406705
154.6495975246764,104.57499175710792
151.19989966092237,100.62757227059686
177.12712028861333,126.43657914576458
151.16849791941416,111.11813602567747
166.27680947062078,118.75443475610666
174.3731318703896,121.41206909938506
171.85175536829914,118.16812803240542
174.25444864184172,125.71790354947447
172.22289855800855,114.44649107244517
182.78865813313394,122.7882444367455
160.47683619261204,115.94987042579604
163.2300486154147,106.84747571765595
162.27340554729176,128.50597697699402
178.3019181186261,120.37869196726967
179.00398588395063,121.26174090065575
174.51225319318507,124.8149040953079
181.83493666889927,126.4004981660558
158.21959132623618,111.38920619378858
186.67224111551138,124.65315569247034
185.23238621712258,115.83383114296527
177.35621997245747,117.02797009835598
187.8179890877106,127.10414617026457
153.43376792322226,111.26465976066444
164.75551863737348,120.24581213683851
162.64696539318047,112.58862913581459
177.21479323757345,112.81022438975373
159.49859260397855,117.05801882566874
177.57495149337487,127.08917490292878
183.70536143996713,127.15863551226636
176.95202900083999,118.81024469609055
172.837510236615,122.99880986585966
160.12126659099252,129.1991223559877
161.53149033874635,113.26493222463824
182.49618905296666,115.56460161260937
177.79349003905332,117.07564526981324
169.60980480622456,119.4517921643213
165.82090454234108,106.59538548956317
149.74192126888624,108.23087994555915
159.2914758131556,113.58284736749944
189.11419087139723,132.77699459119202
157.19544428997534,117.28892421076041
171.89479821221082,121.67558315425372
180.074439731952,110.22010282680576
157.4507733199771,115.45811363422932
171.84710474781085,120.85876406681612
179.37915537510656,122.00034180418969
170.1249932190725,107.9051363178552
198.6840305566677,125.52394420456517
153.31400741121806,103.15718948737779
180.5872852988388,111.18923618694201
168.27198262603537,115.70781642464195
177.71920154836675,115.98453008955114
174.41307151699246,131.61241008399116
162.66843802890003,112.35693741581547
172.2899639245934,123.99924954539684
151.42098548601712,100.29394834524159
176.03247500571393,116.56416582254693
172.98158465990525,118.32620247712893
176.38660168643102,114.83320101585561
180.5811832508715,119.15052903886846
173.6761984020971,117.06453474972601
171.48089419798276,115.99686246186776
161.18931663338708,121.81078535020092
162.87779236350949,115.18613799073681
181.8673462017733,124.2378586055045
184.36335405705978,125.66178319740226
167.61889563687947,118.49163492328134
170.46002747253274,116.2925774432654
160.95385625006233,110.82550345513381
181.72756845267446,122.6114861012949
176.6541682369178,125.27839545118037
189.41217436463748,130.86666940626878
161.21676922820262,111.34555377424913
166.21992100981782,118.63818292775858
172.31445922525572,116.56858333616672
176.4648953772577,119.5785556669422
167.84332362452366,113.16187872326466
161.270389095463,111.66344939842719
178.81407528923572,127.17298422790446
177.2113536254558,120.20721486815131
160.83725899436274,113.05317909022483
183.55442801105497,115.36340370868496
181.70198709196603,120.21967465322106
171.34296497247792,115.89775971889142
170.79597862376036,112.71247295347514
175.54057771115907,119.1015870285394
161.38296929743743,110.47642473270857
170.30031479164083,117.03512093245628
148.4761645539082,107.42178909835337
178.76455645502935,115.66527861564998
154.3850677755814,107.47977158659569
185.03419828429,123.65226064173467
166.6987990603355,120.9359567329346
167.88333018068823,116.83109444528841
163.72266093915493,110.36552152303258
167.11961126077924,117.19884886356992
184.18531345148037,131.42113549977495
145.1219134346492,109.88839340853724
182.76965386088187,124.98397688957495
173.3802348110171,121.6490565423693
157.92978352142785,118.2681727917857
159.2468760695076,117.03922820136673
186.76393027208204,126.8775705280252
160.54493120057268,117.58843013820814
158.4664948940404,105.90166722099788
181.3731454236473,114.10658917893988
173.38552876285914,118.80898119650575
160.62074423463602,112.6227384538389
172.1662497540462,114.7552621217545
159.74247316359723,116.01337627275731
181.00821398422605,112.13937836064554
180.61370964873134,118.60230806164009
175.32006198821944,116.46925017031067
173.61661061247017,109.94596585011428
187.61188124867374,131.8990015982497
169.99686327388224,109.70258212993039
158.18125874579198,108.23986614906796
174.49473912832306,123.06253139677105
190.86047049537115,129.11743844006065
159.85240506814148,106.39270879823994
166.38537233306013,118.28586359618025
174.16446038101452,119.82292956474765
169.46095150994262,127.92260599003151
160.17696419622686,114.0993359686436
181.2185785623047,120.84215124769446
193.2004072201726,122.65767346348055
171.96131459023908,113.66137473082972
160.95931710264,108.30284721884722
154.51039474946526,116.38517170681898
